fund,asset_family,method,date,decision_date,daily_return,growth_of_1
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-04,2020-12-31,-0.0074696915086052956,0.9925303084913947
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-05,2020-12-31,0.013691205176692317,1.0061192445890361
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-06,2020-12-31,0.028831873451741173,1.0351275473263886
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-07,2020-12-31,0.008288341572803127,1.0437070380100477
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-08,2020-12-31,0.002169682305938305,1.0459715507030014
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-11,2020-12-31,-0.012899868922377522,1.0324786548023968
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-12,2020-12-31,-0.0010207788166192566,1.031424722462963
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-13,2020-12-31,0.006181484819075333,1.0378004587268868
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-14,2020-12-31,0.0013519613016445275,1.0392035247859146
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-15,2020-12-31,-0.01129488628716704,1.0274658391442346
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-19,2020-12-31,0.006184768330004955,1.0338204773263358
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-20,2020-12-31,0.00844387067976559,1.042549923742973
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-21,2020-12-31,-0.019963247514150406,1.0217372415694332
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-22,2020-12-31,0.004049696061426793,1.0258749668524298
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-25,2020-12-31,-0.0005971300879622248,1.025262386043235
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-26,2020-12-31,-0.004703902474436049,1.02043965176858
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-27,2020-12-31,-0.03183208327606482,0.9879569317952841
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-28,2020-12-31,0.019384571904558907,1.007108053978277
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-01-29,2020-12-31,-0.01084748877586485,0.9961834606666646
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-01,2021-01-29,0.008079464568916846,1.004232089641262
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-02,2021-01-29,0.017653445870154057,1.0219602464768156
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-03,2021-01-29,0.001816122320004704,1.0238162512905995
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-04,2021-01-29,0.00486766894864797,1.028799849866128
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-05,2021-01-29,0.01455639283263241,1.0437754646269326
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-08,2021-01-29,0.015672998774118832,1.060134556204486
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-09,2021-01-29,0.0034225620332864314,1.0637629324867264
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-10,2021-01-29,0.004148734752106917,1.0681762027327373
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-11,2021-01-29,0.007810178178633299,1.076518849202256
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-12,2021-01-29,0.008909889449145182,1.086110513138569
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-16,2021-01-29,-0.0037798278953327935,1.0820052023235938
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-17,2021-01-29,0.007279323087998875,1.0898814677742028
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-18,2021-01-29,-0.003466576775594703,1.0861033099898656
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-19,2021-01-29,0.001935636737687952,1.0882056114576064
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-22,2021-01-29,-0.006628721174811915,1.0809921998783882
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-23,2021-01-29,-0.01678943667598355,1.062842949791298
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-24,2021-01-29,0.012150874269753429,1.0757574208427056
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-25,2021-01-29,-0.01923996852852106,1.055059881921369
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-02-26,2021-01-29,-0.01060907133431322,1.0438666763720932
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-01,2021-02-26,0.023532190488803277,1.0684311458453952
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-02,2021-02-26,-0.00285385995359553,1.065381992985093
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-03,2021-02-26,-0.0027260848345019685,1.0624776712910649
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-04,2021-02-26,-0.010223980763864934,1.0516149200177491
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-05,2021-02-26,0.013402428453379151,1.065709113743793
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-08,2021-02-26,0.005324844228716999,1.0713838487676028
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-09,2021-02-26,0.009073455655749418,1.0811050026096818
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-10,2021-02-26,0.006080608562073356,1.0876787789450504
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-11,2021-02-26,0.003505528578939195,1.0914916679893478
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-12,2021-02-26,0.0041036621656815875,1.0959707810514323
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-15,2021-02-26,0.002844068028631428,1.0990877965101349
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-16,2021-02-26,0.006005658766058661,1.1056885427699141
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-17,2021-02-26,0.0039077202876021365,1.1100092643202653
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-18,2021-02-26,-0.009623460699459158,1.0993271337890436
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-19,2021-02-26,-0.0031650825642444815,1.0958476726454869
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-22,2021-02-26,0.0021847725154186485,1.0982418505217684
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-23,2021-02-26,-0.00727567868061201,1.0902513957037714
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-24,2021-02-26,-0.01109265463485188,1.0781576135060642
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-25,2021-02-26,0.006462032110894251,1.0851247026251456
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-26,2021-02-26,0.025164361254951386,1.1124311726486766
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-29,2021-02-26,0.0051252998309367125,1.1181327159497818
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-30,2021-02-26,-0.00141236078719807,1.116553509146891
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-03-31,2021-02-26,0.005073151574216859,1.122217954339517
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-01,2021-03-31,0.015420856970811758,1.1395235169034637
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-05,2021-03-31,0.014909458072136674,1.1565131950009497
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-06,2021-03-31,0.002997038573306046,1.1599793096569049
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-07,2021-03-31,-0.007581937235002642,1.1511844193371845
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-08,2021-03-31,0.005280716309119281,1.1572634976751823
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-09,2021-03-31,-0.0007276608798855266,1.1564214023002046
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-12,2021-03-31,-0.0016273486874659347,1.1545395014490138
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-13,2021-03-31,0.01361278644072696,1.1702560011196226
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-14,2021-03-31,0.005216413798144273,1.176360540671224
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-15,2021-03-31,0.015351562812285533,1.1944195134012325
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-16,2021-03-31,0.006187982852825942,1.20181056086924
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-19,2021-03-31,-0.010663064404415475,1.1889955774567846
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-20,2021-03-31,-0.005711637902309869,1.1822044652509036
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-21,2021-03-31,0.006257821242332115,1.1896024894663306
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-22,2021-03-31,-0.014394130191250364,1.1724791963571168
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-23,2021-03-31,0.005967097025355851,1.1794754934819909
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-26,2021-03-31,0.01710846443511455,1.1996545080143166
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-27,2021-03-31,0.004562488606425483,1.2051279180387788
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-28,2021-03-31,0.0013705383767798306,1.2067795920993798
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-29,2021-03-31,0.0069488075161165275,1.215165271199256
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-04-30,2021-03-31,-0.0005652023139489785,1.2144784569761438
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-03,2021-04-30,0.012461205317124243,1.2296123223817477
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-04,2021-04-30,-0.005263329233052531,1.2231404679000342
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-05,2021-04-30,0.031102677433044255,1.2611834113284317
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-06,2021-04-30,0.0173636919470167,1.2830822115714262
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-07,2021-04-30,0.005006610162005799,1.2895061040105686
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-10,2021-04-30,-0.00982898458380451,1.276831568393527
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-11,2021-04-30,0.003786335766324363,1.2816660814285075
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-12,2021-04-30,-0.02984771579046322,1.2434112764917526
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-13,2021-04-30,0.011510952756489796,1.2577241249523359
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-14,2021-04-30,0.018286723341465028,1.2807237780652254
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-17,2021-04-30,-0.004996501453700445,1.2743246398463337
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-18,2021-04-30,-0.007892829460931977,1.264266612786163
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-19,2021-04-30,-0.035187178841515634,1.219780637378699
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-20,2021-04-30,0.023398079845910424,1.2483211621265813
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-21,2021-04-30,-0.012676450815947742,1.232496880312377
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-24,2021-04-30,0.030287346750042816,1.269825940694744
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-25,2021-04-30,-0.005342486315005479,1.2630419129841435
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-26,2021-04-30,0.011500609792830829,1.2775676651773646
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-27,2021-04-30,-0.00206592184762322,1.2749283102260578
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-05-28,2021-04-30,-0.006564637032701676,1.266558868626708
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-01,2021-05-28,-0.0018075246059716084,1.2642695323067537
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-02,2021-05-28,0.0037770542839025765,1.2690447469597606
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-03,2021-05-28,0.004973659589032422,1.275356543534388
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-04,2021-05-28,-0.002078222604778772,1.2727060687364624
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-07,2021-05-28,-0.009543786502487812,1.260559633736021
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-08,2021-05-28,-0.004491749427011665,1.2548975157234732
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-09,2021-05-28,0.0055336323976961956,1.261841657272269
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-10,2021-05-28,-0.00029064458428885477,1.2614749098283529
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-11,2021-05-28,-0.0032066042582158515,1.2574298590108648
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-14,2021-05-28,0.0008634020807981061,1.2585155265675925
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-15,2021-05-28,-0.0011765543800789557,1.257034814612412
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-16,2021-05-28,-0.01545612838145239,1.2376059231378074
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-17,2021-05-28,-0.00216335263955444,1.234928545097259
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-18,2021-05-28,-0.0197818843293276,1.21049933146316
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-21,2021-05-28,-0.006051148001242239,1.2031744208530717
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-22,2021-05-28,-0.0029084623486003835,1.1996750333512214
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-23,2021-05-28,0.0041237188766600165,1.2046221559321095
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-24,2021-05-28,0.011390710942268558,1.2183436587049847
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-25,2021-05-28,0.002760154781148886,1.2217064757796416
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-28,2021-05-28,0.0018460838350018852,1.2239618483556955
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-29,2021-05-28,0.005314820783454759,1.2304669862254922
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-06-30,2021-05-28,0.004034715185178091,1.2354315700596765
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-01,2021-06-30,0.0012595082695271219,1.2369876063386014
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-02,2021-06-30,0.0045613352776319605,1.242629921545387
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-06,2021-06-30,-0.00652387946023031,1.2345231537235495
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-07,2021-06-30,-0.0031178854999224584,1.2306740518832364
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-08,2021-06-30,-0.010647419730132416,1.2175705487018529
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-09,2021-06-30,0.013417972910685074,1.2339078773411825
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-12,2021-06-30,0.001510964651185456,1.2357722685266643
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-13,2021-06-30,-0.007127123820162935,1.2269647665553511
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-14,2021-06-30,-0.0026804002419347846,1.2236760098982307
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-15,2021-06-30,-0.006676188124468722,1.215506518652751
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-16,2021-06-30,-0.011728977897493335,1.2012498695612137
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-19,2021-06-30,-0.019249897478868412,1.1781259327256564
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-20,2021-06-30,0.005172128142227742,1.1842193510173948
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-21,2021-06-30,0.019727697196111116,1.2075812717880412
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-22,2021-06-30,0.002982650894108308,1.2111830651480482
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-23,2021-06-30,0.007002937308677374,1.2196649042226115
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-26,2021-06-30,0.007588533555190254,1.2289203722743927
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-27,2021-06-30,-0.0001945091592293318,1.2286813360060218
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-28,2021-06-30,0.006358789609792777,1.2364942621191632
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-29,2021-06-30,0.008530040333039151,1.2470416080466111
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-07-30,2021-06-30,-0.001996643173566194,1.244551710932752
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-02,2021-07-30,-0.0011152170176704787,1.243163765685349
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-03,2021-07-30,0.0026060072592399,1.246403459483149
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-04,2021-07-30,-0.003043856267464292,1.2426095865012121
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-05,2021-07-30,0.00800253206108565,1.2525536095566006
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-06,2021-07-30,0.006059338826305237,1.2601432562750157
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-09,2021-07-30,0.0041608807681355634,1.2653865621151459
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-10,2021-07-30,0.006926756941137565,1.274151587267499
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-11,2021-07-30,0.01310730646797053,1.2908522826084654
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-12,2021-07-30,-0.00039418943504093896,1.2903434422764626
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-13,2021-07-30,0.011734072613195728,1.3054844259240956
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-16,2021-07-30,-0.004007183724467016,1.3002531099799874
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-17,2021-07-30,-0.010644771549983455,1.286412212667095
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-18,2021-07-30,-0.009334532324921905,1.2744041562847797
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-19,2021-07-30,0.002729167511253047,1.277882218704318
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-20,2021-07-30,0.008745030211825853,1.2890573373140424
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-23,2021-07-30,0.008099376601137291,1.299497898149408
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-24,2021-07-30,-0.005856914947194653,1.2918868494858888
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-25,2021-07-30,0.0026090281518771534,1.2952574186452375
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-26,2021-07-30,-0.012210562490555485,1.2794415969935142
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-27,2021-07-30,0.01538499444510473,1.2991257988560954
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-30,2021-07-30,-0.00409116513123352,1.2938108606867293
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-08-31,2021-07-30,0.003101734795892697,1.297823918852625
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-01,2021-08-31,0.006390843156821476,1.3061181079631834
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-02,2021-08-31,0.0053512666605488686,1.313107494249066
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-03,2021-08-31,0.0022138215634944186,1.3160144799350206
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-07,2021-08-31,-0.026213607386429284,1.281516993043148
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-08,2021-08-31,0.0012948689909050956,1.2831763896587576
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-09,2021-08-31,-0.005599454955667964,1.2759913012646869
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-10,2021-08-31,-0.008489877283917483,1.2651582917016035
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-13,2021-08-31,-0.0029463520486429813,1.261430689976991
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-14,2021-08-31,-0.0030843055187362483,1.2575400523383915
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-15,2021-08-31,0.007562568256992018,1.267050284820102
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-16,2021-08-31,-0.006173547680867201,1.2592280894727086
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-17,2021-08-31,-0.014353271455956482,1.2411540468795415
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-20,2021-08-31,-0.02416184698784309,1.2111654727104957
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-21,2021-08-31,-0.007275434800333604,1.2023537172813752
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-22,2021-08-31,0.016067831687379946,1.221672934439348
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-23,2021-08-31,0.008435036867763404,1.2319777906816927
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-24,2021-08-31,-0.009444535171357543,1.220342333107268
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-27,2021-08-31,-0.004853632022401701,1.2144192404810061
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-28,2021-08-31,-0.01557846761547264,1.195500449671566
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-29,2021-08-31,0.007109244458820878,1.2039995546189113
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-09-30,2021-08-31,-0.003189140424244023,1.2001598309685044
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-01,2021-09-30,0.019197651196440596,1.223200080783417
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-04,2021-09-30,-0.004525426773110877,1.2176645783889684
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-05,2021-09-30,0.007387853536595903,1.226660505950807
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-06,2021-09-30,0.0043715312167264715,1.2320228906448965
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-07,2021-09-30,0.0066885062333653525,1.2402632834286236
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-08,2021-09-30,-0.0033501829222248045,1.2361081745574185
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-11,2021-09-30,-0.006480332550594127,1.2280977825177786
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-12,2021-09-30,-0.003347167343818759,1.2239871337251187
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-13,2021-09-30,0.005807607518722656,1.2310955706057605
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-14,2021-09-30,0.01099292189861064,1.2446289080631552
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-15,2021-09-30,0.004805937684171018,1.2506105170352244
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-18,2021-09-30,-0.003494639748826966,1.2462400838120922
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-19,2021-09-30,0.010323338149980196,1.259105441613344
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-20,2021-09-30,0.01400746605007875,1.2767423183402125
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-21,2021-09-30,-0.001089878267708476,1.2753508246339897
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-22,2021-09-30,0.000621665824629672,1.276143666656078
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-25,2021-09-30,0.005753967151631812,1.2834865553947798
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-26,2021-09-30,0.00244918256606388,1.2866300482900301
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-27,2021-09-30,-0.020259859841671442,1.2605631038435912
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-28,2021-09-30,0.013563170634373404,1.2776603363164172
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-10-29,2021-09-30,0.000560336127141169,1.2783762555610705
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-01,2021-10-29,0.0061379913031236084,1.2862229178998241
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-02,2021-10-29,0.007975565450062855,1.296481272964905
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-03,2021-10-29,0.007218998445338389,1.3058405692588488
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-04,2021-10-29,0.004326845609910888,1.3114907397931899
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-05,2021-10-29,0.0022714590191857406,1.3144697372626717
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-08,2021-10-29,0.01072335479931005,1.328565262628295
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-09,2021-10-29,0.004013841162054988,1.333897912565909
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-10,2021-10-29,-0.01164735710654768,1.3183615272345754
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-11,2021-10-29,0.0029248019902881417,1.3222174736533503
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-12,2021-10-29,0.00044457747370198566,1.322805301757472
combined_active_sector_allocation,combined,active_sector_sentiment_risk_budget,2021-11-15,2021-10-29,-0.002474155517486261,1.3195324757215685
